STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,5,24,69.8,23,62.1,22,9999.9,0,9999.9,0,8.6,23,8.7,23,14,999.9,75.9*,66.0*,0.00D,999.9,110010
725340,14819,1981,5,25,65.3,23,54.5,23,9999.9,0,9999.9,0,10.5,23,9.2,22,22.9,999.9,79.0*,51.1*,0.00D,999.9,10010
725340,14819,1981,5,26,66.8,24,56.9,24,9999.9,0,9999.9,0,8.5,24,5.4,24,10.9,999.9,73.0*,59.0*,0.00H,999.9,10010
725340,14819,1981,5,27,61.1,24,52.2,24,9999.9,0,9999.9,0,9.9,24,7.6,24,11.8,999.9,66.9*,55.9*,0.00D,999.9,10000
725340,14819,1981,5,28,60.1,24,48.5,24,9999.9,0,9999.9,0,10.4,24,4.9,24,9.9,999.9,73.0*,48.9*,0.00D,999.9,0
725340,14819,1981,5,29,69,23,57.2,23,9999.9,0,9999.9,0,7,23,6.1,23,11.8,999.9,79.0*,63.0*,0.00H,999.9,110010
725340,14819,1981,5,30,63,22,55.4,22,9999.9,0,9999.9,0,11,22,8.6,22,15.9,999.9,69.1*,57.0*,0.00D,999.9,110010
725340,14819,1981,5,31,57.6,24,42.6,24,9999.9,0,9999.9,0,15.7,24,3.4,24,10.9,999.9,70.0*,46.9*,0.00D,999.9,0
725340,14819,1981,6,1,64.1,24,48.5,24,9999.9,0,9999.9,0,14,24,7.8,24,12.8,999.9,75.0*,55.9*,0.00D,999.9,0
725340,14819,1981,6,2,70.3,23,62.6,23,9999.9,0,9999.9,0,6,23,6.9,23,9.9,999.9,78.1*,64.9*,0.00D,999.9,1e+05
725340,14819,1981,6,3,73.5,22,61.1,22,9999.9,0,9999.9,0,9.5,22,6.6,22,15,999.9,82.0*,64.9*,0.00D,999.9,1e+05
725340,14819,1981,6,4,68.2,24,56.5,24,9999.9,0,9999.9,0,12.8,24,4.9,24,11.8,999.9,77.0*,61.0*,0.00D,999.9,0
725340,14819,1981,6,5,69.7,23,61.8,23,9999.9,0,9999.9,0,6.7,23,3.9,22,10.9,999.9,82.9*,60.1*,0.00D,999.9,0
725340,14819,1981,6,6,73.7,24,58,24,9999.9,0,9999.9,0,13.1,24,5,24,8.9,999.9,78.1*,68.0*,0.00D,999.9,0
725340,14819,1981,6,7,73,24,49.7,24,9999.9,0,9999.9,0,14.9,24,5.3,24,8.9,999.9,86.0*,62.1*,0.00D,999.9,0
725340,14819,1981,6,8,76.8,24,59.6,24,9999.9,0,9999.9,0,9.8,24,10,24,14,999.9,84.9*,64.9*,0.00D,999.9,10010
725340,14819,1981,6,9,63.5,24,58.4,24,9999.9,0,9999.9,0,7.6,24,3.9,23,8,999.9,71.1*,57.0*,0.02D,999.9,110010
725340,14819,1981,6,10,66.6,23,57.6,23,9999.9,0,9999.9,0,8.9,23,6.2,23,12.8,999.9,77.0*,60.1*,0.00H,999.9,110010
725340,14819,1981,6,11,68.2,24,54.9,24,9999.9,0,9999.9,0,13.8,24,3.6,24,8,999.9,75.9*,59.0*,0.00D,999.9,0
725340,14819,1981,6,12,71.8,22,60.6,22,9999.9,0,9999.9,0,9.3,22,4.2,22,8.9,999.9,82.0*,66.0*,0.00D,999.9,0
725340,14819,1981,6,13,71.9,23,68.5,23,9999.9,0,9999.9,0,4.6,23,6.3,23,14,999.9,82.9*,64.9*,0.00H,999.9,110010
725340,14819,1981,6,14,80.1,24,73.9,24,9999.9,0,9999.9,0,7,24,11.2,24,15,999.9,87.1*,73.9*,0.00H,999.9,110000
725340,14819,1981,6,15,82.1,24,72.4,24,9999.9,0,9999.9,0,10.1,24,12.5,24,22,999.9,87.1*,77.0*,0.00D,999.9,0
